ACCELEROMETER,0,0.3784131,5.216353,8.475974
GYROSCOPE,0,-0.10949587,-0.052810486,0.051066115
ACCELEROMETER,2521600,0.44786867,5.261858,8.595725
GYROSCOPE,2521600,-0.110028505,-0.07251787,0.04946822
ACCELEROMETER,5036906,0.5724097,5.1468973,8.693921
GYROSCOPE,5036906,-0.107897975,-0.07251787,0.046272427
ACCELEROMETER,7558506,0.6394702,5.142107,8.784932
GYROSCOPE,7558506,-0.10470218,-0.08157262,0.055859808
ACCELEROMETER,10079978,0.732876,5.122947,8.883128
GYROSCOPE,10079978,-0.08659269,-0.078909464,0.05213138
MAGNETIC_FIELD,10079978,-21.171896,-43.83969,-5.508478
ACCELEROMETER,12601578,0.73048097,5.1540823,9.05557
GYROSCOPE,12601578,-0.06582003,-0.08317052,0.04201137
ACCELEROMETER,15123050,0.75203615,5.242698,9.043594
GYROSCOPE,15123050,-0.064222135,-0.065061025,0.051066115
ACCELEROMETER,17644650,0.859812,5.206773,9.0891
GYROSCOPE,17644650,-0.051438957,-0.055473648,0.03508715
ACCELEROMETER,20166250,0.8334668,5.1900077,9.11784
GYROSCOPE,20166250,-0.043982107,-0.038962048,0.03295662
ACCELEROMETER,22687722,0.9029224,5.249883,9.182506
GYROSCOPE,22687722,-0.013622069,-0.019254655,0.0260324
ACCELEROMETER,25209322,0.8382569,5.2091675,9.045989
GYROSCOPE,25209322,-0.002436792,-0.0043409523,0.021771342
ACCELEROMETER,27730922,0.8933423,5.247488,9.057964
GYROSCOPE,27730922,0.02419482,0.006311692,0.013781859
ACCELEROMETER,30252394,0.8981324,5.2594633,9.060359
GYROSCOPE,30252394,0.029521141,0.019627498,0.006325008
MAGNETIC_FIELD,30252394,-21.921896,-43.83969,-5.508478
ACCELEROMETER,32773994,0.7831714,5.257068,8.950189
GYROSCOPE,32773994,0.039641153,0.024953822,0.004194479
ACCELEROMETER,35295594,0.7927515,5.2858086,8.957374
GYROSCOPE,35295594,0.056685384,0.041465417,-0.0059255334
ACCELEROMETER,37817066,0.6993457,5.199588,8.899893
GYROSCOPE,37817066,0.06254434,0.0494549,-0.01444765
ACCELEROMETER,40338666,0.66342044,5.252278,8.777747
GYROSCOPE,40338666,0.06787066,0.052118063,-0.023502396
ACCELEROMETER,42860138,0.57719976,5.3241286,8.780142
GYROSCOPE,42860138,0.07639278,0.052118063,-0.02882872
ACCELEROMETER,45381738,0.55803955,5.257068,8.708291
GYROSCOPE,45381738,0.081186466,0.061705444,-0.019773971
ACCELEROMETER,47903338,0.41194338,5.1756372,8.634046
GYROSCOPE,47903338,0.08917595,0.055846486,-0.03468767
ACCELEROMETER,50424810,0.46942386,5.249883,8.653206
GYROSCOPE,50424810,0.08651279,0.059574913,-0.025632927
MAGNETIC_FIELD,50424810,-22.234396,-43.46469,-6.695978
ACCELEROMETER,52946410,0.36883304,5.213958,8.598121
GYROSCOPE,52946410,0.085980155,0.059574913,-0.018176075
ACCELEROMETER,55468010,0.38320315,5.1852174,8.389753
GYROSCOPE,55468010,0.08438226,0.063303344,-0.016045546
ACCELEROMETER,57989482,0.22752686,5.249883,8.313113
GYROSCOPE,57989482,0.08864331,0.0659665,-0.017643442
ACCELEROMETER,60511082,0.22513184,5.130132,8.464
GYROSCOPE,60511082,0.09130648,0.071292825,-0.00752343
ACCELEROMETER,63032682,0.23710695,5.1780324,8.351434
GYROSCOPE,63032682,0.083849624,0.071292825,0.0015313177
ACCELEROMETER,65554154,0.13172609,5.1900077,8.344249
GYROSCOPE,65554154,0.0801212,0.071292825,0.015912388
ACCELEROMETER,68075754,0.25866213,5.278623,8.253238
GYROSCOPE,68075754,0.093969636,0.082478106,0.016977651
ACCELEROMETER,70597226,0.20118165,5.1540823,8.231683
GYROSCOPE,70597226,0.07799067,0.07502125,0.016977651
MAGNETIC_FIELD,70597226,-21.546896,-43.83969,-5.883478
ACCELEROMETER,73118826,0.20597169,5.1612673,8.231683
GYROSCOPE,73118826,0.08171909,0.071292825,0.0260324
ACCELEROMETER,75640426,0.21794678,5.1924024,8.2125225
GYROSCOPE,75640426,0.07586014,0.080347575,0.034021884
ACCELEROMETER,78161898,0.25147706,5.1804276,8.210127
GYROSCOPE,78161898,0.076925404,0.0856739,0.04201137
ACCELEROMETER,80683498,0.30416748,5.247488,8.085587
GYROSCOPE,80683498,0.071066454,0.07555389,0.051066115
ACCELEROMETER,83205098,0.30416748,5.1780324,8.018526
GYROSCOPE,83205098,0.07266435,0.07608651,0.04893559
ACCELEROMETER,85726570,0.2682422,5.2882032,8.0999565
GYROSCOPE,85726570,0.06041381,0.06703177,0.062251393
ACCELEROMETER,88248170,0.32572266,5.2810183,8.056846
GYROSCOPE,88248170,0.062011708,0.06809703,0.050533485
ACCELEROMETER,90769642,0.28500733,5.213958,7.9155397
GYROSCOPE,90769642,0.058815915,0.06117281,0.057990335
