ACCELEROMETER,0,0.117355965,4.993616,6.809041
GYROSCOPE,0,-0.05942844,0.42336273,-0.118310936
ACCELEROMETER,2521472,-0.07903565,5.0487013,6.605464
GYROSCOPE,2521472,-0.08872322,0.39033952,-0.11351725
MAGNETIC_FIELD,2521472,-19.671896,-43.08969,-7.508478
ACCELEROMETER,5042944,-0.22513184,5.0367265,6.2941117
GYROSCOPE,5042944,-0.1515738,0.34985948,-0.10659303
ACCELEROMETER,7564416,-0.37122804,4.9361353,5.848638
GYROSCOPE,7564416,-0.1941844,0.28647625,-0.080494046
ACCELEROMETER,10085888,-0.55803955,4.967271,5.728887
GYROSCOPE,10085888,-0.2607634,0.21403825,-0.059188753
ACCELEROMETER,12607360,-0.68976563,4.960086,5.343289
GYROSCOPE,12607360,-0.34704983,0.13946974,-0.02669819
ACCELEROMETER,15128832,-0.79993653,5.0630717,5.2905984
GYROSCOPE,15128832,-0.406172,0.05424859,-0.005392901
ACCELEROMETER,17650304,-0.90771246,5.122947,5.216353
GYROSCOPE,17650304,-0.4903279,-0.050679956,0.036685046
ACCELEROMETER,20171776,-0.8669971,5.130132,5.2187476
GYROSCOPE,20171776,-0.5675596,-0.12684637,0.065979816
ACCELEROMETER,22693312,-0.7759864,5.225933,5.295388
GYROSCOPE,22693312,-0.65810704,-0.21739385,0.10006828
MAGNETIC_FIELD,22693312,-22.234396,-42.71469,-9.133478
ACCELEROMETER,25214784,-0.7232959,5.230723,5.604346
GYROSCOPE,25214784,-0.7348061,-0.30048445,0.13575464
ACCELEROMETER,27736256,-0.58677983,5.3408937,6.013894
GYROSCOPE,27736256,-0.80990726,-0.39742354,0.16984311
ACCELEROMETER,30257728,-0.40954837,5.4462748,6.456973
GYROSCOPE,30257728,-0.855181,-0.48370996,0.19753999
ACCELEROMETER,32779200,-0.30895755,5.3217335,6.957532
GYROSCOPE,32779200,-0.8999221,-0.5630722,0.21458422
ACCELEROMETER,35300672,-0.2203418,5.479805,7.7407036
GYROSCOPE,35300672,-0.9462611,-0.6371081,0.23802003
ACCELEROMETER,37822080,-0.1341211,5.400769,8.258028
GYROSCOPE,37822080,-0.96064216,-0.69303447,0.25559688
ACCELEROMETER,40343552,0.098195806,5.51094,8.945398
GYROSCOPE,40343552,-0.9611748,-0.74842817,0.27051058
ACCELEROMETER,42865152,0.23231691,5.609136,9.570498
GYROSCOPE,42865152,-0.95212007,-0.771864,0.2753043
MAGNETIC_FIELD,42865152,-20.796896,-43.08969,-8.320978
ACCELEROMETER,45386624,0.38559815,5.625901,10.243499
GYROSCOPE,45386624,-0.9084442,-0.7851798,0.28116322
ACCELEROMETER,47908096,0.5125342,5.702542,10.609937
GYROSCOPE,47908096,-0.8519852,-0.7926367,0.27956533
ACCELEROMETER,50429568,0.6586304,5.7001467,11.064991
GYROSCOPE,50429568,-0.79339564,-0.76920086,0.274239
ACCELEROMETER,52951040,0.7065308,5.6282964,11.333233
