0.0459434	-0.17483643	2.3375392	9.965676
0.046021473	-0.34488282	2.3495142	9.678274
0.046063348	0.30895755	2.4764502	9.865086
0.106801166	0.59156984	2.682422	10.150093
0.107055333	0.42152345	2.7686427	9.72378
0.107215229	0.13891114	2.7854078	8.945398
0.168050079	-0.023950197	2.9099488	8.861572
0.168139193	0.28979737	2.9410841	9.005274
0.168182735	0.6825806	2.9171338	8.986114
0.228181439	1.0466236	2.8907888	9.915381
0.228259147	1.1903248	2.8716285	11.0051155
0.228302168	0.5676197	2.8596535	12.221786
0.288546341	0.14130616	2.811753	12.413386
0.288648007	0.6730005	2.5315359	10.413546
0.28869957	1.0825489	2.3135889	8.327483
0.349456295	0.7065308	2.1483326	8.241262
0.349661242	0.38320315	1.6310084	10.250684
0.349718586	0.12454102	1.214275	11.881692
0.409799113	0.35925296	0.9053174	11.493699
0.409897498	0.5628296	0.92208254	10.803933
0.409947811	0.16286133	0.859812	11.122471
0.470600525	-0.7879615	0.7568262	10.861414
0.470721723	-0.9053174	0.68018556	9.477093
0.470774744	0.021555176	0.9316626	8.653206
0.53072449	0.9580079	1.2358302	9.038804
0.530805792	0.8765772	1.3028907	9.508228
0.530848917	-0.12454102	1.1975098	9.627979
0.591532048	-0.6682105	1.2046949	9.881851
0.591651944	-0.4239185	1.4106666	9.5561285
0.591720381	0.1341211	1.6118482	8.837623
