0.014249278	-0.4382886	1.9112257	8.167017
0.014499695	0.038320314	2.0309765	7.9969707
0.014664018	0.12933107	2.2345533	7.8556643
0.078558295	-0.043110352	2.3638844	7.7550735
0.079453243	-0.4047583	2.4788454	7.664063
0.079618035	-0.9436377	2.5171657	8.150251
0.132948925	-1.2046949	2.6009912	9.589659
0.13307403	-0.55803955	2.8644435	9.908196
0.133142571	0.07185059	3.302732	9.2184305
0.193286536	-0.047900394	3.410508	9.335787
0.19339164	-0.15328126	3.168611	9.934542
0.193438723	-0.5292993	2.912344	10.35367
0.254462844	-0.84544194	2.8812087	10.121353
0.254572167	-0.44307864	2.8572583	9.750125
0.254618417	0.23710695	2.6081765	9.79563
0.316396027	0.59156984	1.9591261	11.520044
0.3165216	0.36164796	1.0035132	14.674285
0.316572485	-0.65384036	0.82388675	16.099321
0.376662127	-1.2502003	0.977168	13.35942
0.377026241	-0.5628296	0.8382569	10.267449
0.377203273	0.16046631	0.85741705	9.481883
0.437211768	0.20118165	0.8262818	10.459051
0.43745057	-0.49337405	0.87418216	10.571617
0.437616716	-0.7759864	0.9029224	9.448353
0.498620941	-0.58198977	1.0322535	8.222102
0.498874951	-0.26584718	1.1256592	7.4892263
0.499039587	0.047900394	1.1927198	7.1060233
0.558905009	-0.0047900393	1.3388159	7.3575
0.559150791	0.040715333	1.5328126	7.656878
0.559336676	0.30177248	1.7794995	7.654483
0.619537255	0.6490503	1.7675245	7.2353544
0.619801943	0.7376661	1.8561403	6.71324
0.619975068	0.7448511	2.1459377	7.082073
