0.034598382	0.2706372	9.335787	-0.6586304
0.034709944	-0.2921924	9.359736	-0.38080812
0.03476208	-0.43589357	9.524993	0.14370118
0.094263127	-0.08861572	9.865086	0.7783814
0.094384534	-0.32572266	10.296189	1.6310084
0.094436617	-0.5340894	10.566827	2.189048
0.154332404	-0.364043	10.748848	2.4644752
0.154473967	-0.2203418	11.033855	2.5363257
0.154525581	-0.21555176	11.407478	1.8968556
0.215319389	0.5340894	11.666141	0.8143067
0.215482514	0.98435307	11.670931	0.17244141
0.215536108	0.25147706	11.484119	0.7161109
0.275806114	-0.40715334	11.242222	1.0059083
0.275934135	-0.6466553	11.270963	1.3292359
0.276043771	-0.7831714	10.952425	1.6860938
0.33606487	-0.7759864	10.672208	1.2981006
0.336176485	-1.0322535	10.837463	0.5292993
0.336228256	-0.7951465	10.839859	-0.13172609
0.397405293	0.37601808	10.7799835	-0.3903882
0.397621647	1.1855347	10.420731	0.88376224
0.397686283	0.51732427	9.884246	4.380491
0.457319257	0.16046631	9.05557	6.2701616
0.457460247	0.46942386	8.523875	5.43909
0.457512018	0.97237796	8.595725	3.8487966
0.517348638	0.9484278	8.638836	2.560276
0.517461815	0.366438	8.380174	2.0070264
0.517520774	0.043110352	8.176597	2.3519094
