0.052225676	1.0274634	2.1603076	7.0221977
0.052459478	0.48139894	2.0812721	7.8676395
0.052623541	-0.11496094	1.9974464	8.909473
0.112871828	-0.23471193	2.074087	9.115445
0.113106307	0.11256592	2.2728736	8.653206
0.11326787	0.36164796	2.4932153	8.459209
0.173115792	0.44786867	2.4453151	8.638836
0.173366574	0.6011499	2.2920337	9.465117
0.173552876	0.4167334	2.2345533	10.274634
0.233624028	0.25147706	2.1004322	10.425521
0.233891267	0.19639161	1.949546	10.535691
0.23405809	0.26105714	1.9854712	10.289004
0.294868565	0.32093263	2.2513185	9.697434
0.295281846	0.6945557	2.2129982	9.881851
0.295466013	1.0825489	1.5471827	11.0051155
0.354900498	1.6214283	0.91250247	12.77743
0.355249977	1.9016455	0.49337405	13.716277
0.355476071	1.094524	0.49337405	14.168936
0.416105869	0.1341211	0.5676197	13.292359
0.416392848	-0.29937744	0.9412427	10.47821
0.416569514	0.44547364	1.0729688	7.9706254
0.476631083	1.6789087	0.93405765	7.441326
0.476937021	1.9854712	0.7783814	9.24717
0.477102854	1.3699512	1.0202783	11.151212
0.536728901	0.80233157	1.4418018	11.273357
0.536971714	1.1903248	1.7435743	9.223221
0.537914266	1.7531544	1.954336	7.424561
0.595300834	1.3076807	2.0166066	7.2545147
0.595481199	0.028740235	1.9160157	7.8844047
0.595611459	-0.6442603	1.8226099	8.200547
