0.018485738	0.059875492	7.8029737	1.3124708
0.018809644	0.20357667	7.2545147	0.69216067
0.018976676	-0.009580079	7.33355	0.95561284
0.079505744	0.28500733	7.7071733	1.6573536
0.079764703	0.25866213	7.951465	1.7794995
0.080007515	-0.6227051	8.363408	1.5663428
0.139774344	-0.9963282	9.230406	1.1064991
0.140021532	-0.74006104	9.994417	1.1615845
0.140184448	0.21076173	9.81	1.585503
0.199387058	1.1064991	9.733359	1.3843213
0.1996431	1.3244458	10.485396	0.7209009
0.199971225	0.9915381	10.698553	0.3879932
0.260945242	-0.23710695	10.909314	1.6717237
0.26118071	-0.85741705	11.189531	3.8440065
0.261343419	-0.083825685	10.837463	4.3709106
0.320714675	0.9915381	11.184742	2.2393434
0.320958841	1.5112574	12.25771	1.0681788
0.321127487	1.7459693	11.766731	1.829795
0.383353014	1.5615528	10.157278	2.8740237
0.383749473	1.5567628	9.390872	3.417693
0.383934473	1.7483643	9.2256155	3.2620168
0.442076562	1.1352394	9.0004835	2.811753
0.442316562	-0.23950197	8.835227	2.6896071
0.44249203	-1.0681788	8.863968	2.6512868
0.503355474	-0.728086	8.624466	2.0237916
0.503603234	0.1341211	8.018526	1.1687696
0.503852037	0.5388794	7.654483	0.39278322
0.562054542	0.15328126	7.30481	0.5508545
0.56223548	-0.61073	7.36708	1.346001
0.56235324	-1.1496094	7.8436894	1.477727
