0.015251951	-1.1424243	6.1456203	6.231841
0.015558878	-0.43110353	6.1384354	5.8749833
0.01572617	0.32572266	6.2893214	4.8044095
0.07622227	0.66342044	6.4593678	4.5553274
0.076594978	0.19160157	6.5336137	5.6426663
0.076972114	-0.6227051	6.6126494	6.423443
0.136330974	-0.74006104	6.8521514	5.968389
0.136972276	-0.4023633	7.237749	5.736072
0.138858995	0.17483643	7.510782	6.016289
0.197432074	0.45026368	7.668853	6.241421
0.197667438	0.3903882	7.903565	7.151529
0.197892386	0.0	8.121511	7.9706254
0.258122236	-0.122146	8.102351	8.344249
0.25842083	0.29937744	7.9562554	9.211246
0.258588903	0.364043	8.073611	9.992022
0.317828336	-0.117355965	8.169412	9.148975
0.318065107	-0.5221143	8.528665	7.1203933
0.31832344	-0.16765137	8.490345	6.799461
0.3780773	0.46702883	7.7718387	8.732242
0.378312456	0.6945557	6.8737063	10.083033
0.378476988	0.033530276	6.5192432	9.038804
0.438464494	-0.6777906	6.550379	6.792276
0.438713504	-0.82388675	6.473738	6.1767554
0.438878921	-0.9963282	6.071375	6.4905033
0.499938354	-0.89573735	5.4295096	7.2640944
0.500196687	-0.35685793	5.0271463	7.664063
0.500416114	-0.10777588	4.87626	7.4820414
0.560199818	-0.7209009	4.8331494	7.1491337
0.560435756	-1.3076807	4.87626	6.2773466
0.560744766	-0.9436377	4.984036	5.381609
