0.043023757	0.34727785	7.436536	1.4154567
0.043159121	0.77359134	7.575447	1.1160791
0.043225684	0.36164796	7.8508744	1.5735279
0.103280325	-0.7113208	8.190968	1.8920655
0.103386732	-1.1567944	8.449629	1.8154249
0.103432096	-1.092129	8.777747	1.7866846
0.164156217	-0.8310718	9.2328005	1.6310084
0.164260331	-0.3879932	9.8938265	1.5160475
0.164305904	0.2802173	10.451866	1.7794995
0.224911692	0.9148975	10.636282	2.1722827
0.225033723	0.9148975	10.803933	2.7662477
0.225119608	0.8286768	10.717712	2.8452833
0.286008	0.62749517	10.732083	2.0429518
0.286220969	-0.0047900393	11.452984	1.7387843
0.286361229	-0.6706055	11.886482	2.3782544
0.346312433	-1.4849122	11.840977	3.2021413
0.346548006	-1.5495777	11.59429	3.5182838
0.346721808	-0.9508228	11.491304	3.2739918
0.408282804	0.7544312	11.290123	2.8141482
0.408536241	2.184258	10.724898	3.0129347
0.408756658	2.4069948	9.912986	3.7649708
0.467456403	0.6610254	9.582474	4.8044095
0.467799007	-0.8669971	9.266331	5.225933
0.467966924	-1.1543995	8.686736	4.7014236
0.528727607	-1.3052857	8.466394	3.8631666
0.529020628	-1.1376343	8.490345	2.912344
0.529191982	-0.6466553	8.344249	1.9974464
